ISIN,MarketValue,Currency
GB00B4Y7R145,407355,CHF
GB00B4YCDF59,269484,CHF
GB00B4YZN328,259303,CHF
GB00B53P2009,556881,CHF
GB00B580MF54,69451,CHF
GB00B5BT0K07,6465417,CHF
GB00B5N0P849,656008,CHF
GB00B5NR1S72,82219,CHF
GB00B5ZN1N88,5060118,CHF
GB00B60BD277,16257,CHF
GB00B61D1Y04,83647,CHF
GB00B61TVQ02,708362,CHF
GB00B62G9D36,612360,CHF
GB00B635TG28,48400,CHF
GB00B63H8491,1519789,CHF
GB00B63QSB39,601671,CHF
GB00B6774699,653582,CHF
GB00B67G5X01,324382,CHF
GB00B67KBV28,158718,CHF
GB00B6XZKY75,79790,CHF
GB00B6YTLS95,224137,CHF
GB00B71N6K86,588396,CHF
GB00B74CDH82,447939,CHF
GB00B7FC0762,317095,CHF
GB00B7KR2P84,1258333,CHF
GB00B7N0K053,63206,CHF
GB00B7T77214,2772851,CHF
GB00B82YXW83,517118,CHF
GB00B8460Z43,98816,CHF
GB00B89J2419,444098,CHF
GB00B8C3BL03,1798834,CHF
GB00B8HX8Z88,430148,CHF
GB00B8VZXT93,245908,CHF
GB00B8W67662,151830,CHF
GB00B8W67B19,808054,CHF
GB00BBG9VN75,545796,CHF
GB00BBQ38507,295360,CHF
GB00BCRX1J15,142280,CHF
GB00BD3VFW73,824022,CHF
GB00BD45SH49,140876,CHF
GB00BD6GN030,646738,CHF
GB00BD6K4575,7584254,CHF
GB00BD6RF223,212818,CHF
GB00BD7XPJ64,121226,CHF
GB00BD8DR117,278896,CHF
GB00BD8HBD32,130514,CHF
GB00BDCPN049,2433057,CHF
GB00BDCXV269,836903,CHF
GB00BDD85M81,756439,CHF
GB00BDFBVT43,45938,CHF
GB00BDR05C01,8244150,CHF
GB00BDSFG982,327159,CHF
GB00BDVZYZ77,647874,CHF
GB00BF3ZNS54,35352,CHF
GB00BF4HYT85,138771,CHF
GB00BF5H9P87,731969,CHF
GB00BF8Q6K64,1028437,CHF
GB00BFG3KF26,22439,CHF
GB00BFMBMT84,706471,CHF
GB00BFZ4N465,133801,CHF
GB00BG11K365,488897,CHF
GB00BG49KP99,767252,CHF
GB00BGBN7C04,882099,CHF
GB00BGDT3G23,1482954,CHF
GB00BGLP8L22,742732,CHF
GB00BGXQNP29,1034870,CHF
GB00BH0P3Z91,8092625,CHF
GB00BH3VJ782,684975,CHF
GB00BH4HKS39,10120423,CHF
GB00BHJYC057,1496463,CHF
GB00BJ1F4N75,2072580,CHF
GB00BJ62K685,195149,CHF
GB00BJFFLV09,2381067,CHF
GB00BJQZC279,411784,CHF
GB00BJT16S69,132382,CHF
GB00BJTNFH41,65751,CHF
GB00BJVJZD68,143265,CHF
GB00BK1PTB77,683452,CHF
GB00BKDM7X41,824719,CHF
GB00BKDRYJ47,81383,CHF
GB00BKDTK925,253932,CHF
GB00BKFB1C65,1323784,CHF
GB00BKKMKR23,2738960,CHF
GB00BKM2MW97,101384,CHF
GB00BKRC5K31,228530,CHF
GB00BKT6BP09,10718,CHF
GB00BKX5CN86,1430465,CHF
GB00BLT1Y088,191799,CHF
GB00BLWDVR75,259242,CHF
GB00BLWF0R63,105373,CHF
GB00BLY2F708,177046,CHF
GB00BM7S7K96,384724,CHF
GB00BMJ6DW54,2811715,CHF
GB00BMSKPJ95,134275,CHF
GB00BNLPYF73,33789,CHF
GB00BRB37M78,113009,CHF
GB00BRJ9BJ26,637460,CHF
GB00BRS65X63,76612,CHF
GB00BV9FP302,183616,CHF
GB00BVC3CB83,700459,CHF
GB00BVFCZV34,155599,CHF
GB00BVFNZH21,920983,CHF
GB00BVGBWW93,569615,CHF
GB00BVYVFW23,749768,CHF
GB00BWFGQN14,1040413,CHF
GB00BWFY5505,576987,CHF
GB00BY9D0Y18,3207519,CHF
GB00BYM1K758,68127,CHF
GB00BYM8GJ06,537144,CHF
GB00BYMT0J19,494280,CHF
GB00BYN59130,349581,CHF
GB00BYNVD082,274244,CHF
GB00BYPHNG03,763379,CHF
GB00BYQ0HV16,217042,CHF
GB00BYQ0JC66,916268,CHF
GB00BYQ46T41,88090,CHF
GB00BYQB9V88,162177,CHF
GB00BYRJ5J14,257383,CHF
GB00BYRJH519,140269,CHF
GB00BYT18414,145405,CHF
GB00BYT1DJ19,1442663,CHF
GB00BYT5JK65,159753,CHF
GB00BYW0PQ60,4527311,CHF
GB00BYWVDP49,96205,CHF
GB00BYWWHR75,172826,CHF
GB00BYX7JT74,94330,CHF
GB00BYX91H57,528201,CHF
GB00BYXJC278,408081,CHF
GB00BYYTFB60,1155455,CHF
GB00BYYW3C20,321101,CHF
GB00BYZC3B04,32122,CHF
GB00BYZDVK82,216898,CHF
GB00BYZFZ918,403404,CHF
GB00BYZN9041,170533,CHF
GB00BZ02Q916,45555,CHF
GB00BZ14BX56,92836,CHF
GB00BZ1G4322,3390592,CHF
GB00BZ4BQC70,840383,CHF
GB00BZ6STL67,52181,CHF
GB00BZC0LC10,133773,CHF
GG00B1W3VF54,109143,CHF
GG00B4L84979,376299,CHF
GI000A0F6407,77103,CHF
GRS003003035,953560,CHF
GRS014003024,695913,CHF
GRS015003007,2220994,CHF
GRS145003000,603305,CHF
GRS204003008,116355,CHF
GRS245213004,182029,CHF
GRS260333000,2469528,CHF
GRS282183003,1791493,CHF
GRS294003009,135007,CHF
GRS323003012,1399297,CHF
GRS359353000,119456,CHF
GRS393503008,892151,CHF
GRS395363005,120048,CHF
GRS419003009,1813069,CHF
GRS426003000,821204,CHF
GRS434003000,373214,CHF
GRS470003013,65076,CHF
GRS495003006,293301,CHF
GRS496003005,366886,CHF
GRS518003009,102886,CHF
HK0000049939,7257472,CHF
HK0000055878,1081636,CHF
HK0000056256,881301,CHF
HK0000056264,469257,CHF
HK0000057171,74791,CHF
HK0000063609,2186321,CHF
HK0000065737,821247,CHF
HK0000065869,246794,CHF
HK0000069689,35902569,CHF
HK0000077468,1013891,CHF
HK0000083920,706066,CHF
HK0000093390,4004727,CHF
HK0000139300,257533,CHF
HK0000145638,371224,CHF
HK0000150521,122158,CHF
HK0000179108,2188151,CHF
HK0000218211,297298,CHF
HK0000255361,611523,CHF
HK0000311099,1259291,CHF
HK0000337987,56973,CHF
HK0000356821,125049,CHF
HK0000376142,130778,CHF
HK0002007356,9349733,CHF
HK0003000038,7448786,CHF
HK0004000045,711862,CHF
HK0006000050,6525424,CHF
HK0008011667,843714,CHF
HK0010000088,1175189,CHF
HK0011000095,6357427,CHF
HK0012000102,2439386,CHF
HK0014000126,1165027,CHF
HK0016000132,8126188,CHF
HK0017000149,2247029,CHF
HK0019000162,2548824,CHF
HK0020000177,1443442,CHF
HK0023000190,3808872,CHF
HK0027032686,4257196,CHF
HK0045000319,204431,CHF
HK0066009694,4815623,CHF
HK0083000502,2635345,CHF
HK0086000525,118957,CHF
HK0101000591,2367147,CHF
HK0119000674,678397,CHF
HK0123000694,758345,CHF
HK0144000764,1354673,CHF
HK0165000859,1114645,CHF
HK0171000877,208892,CHF
HK0200030994,996139,CHF
HK0242001243,347660,CHF
HK0257001336,788676,CHF
HK0267001375,7623534,CHF
HK0270001396,8516181,CHF
HK0285041858,583638,CHF
HK0291001490,4434037,CHF
HK0308001558,322770,CHF
HK0345001611,730258,CHF
HK0363006039,674830,CHF
HK0388045442,12701077,CHF
HK0392044647,1668325,CHF
HK0405033157,927194,CHF
HK0435036626,353268,CHF
HK0440001847,383060,CHF
HK0604011236,298566,CHF
HK0606037437,1476160,CHF
HK0639031506,420497,CHF
HK0656038673,2355880,CHF
HK0669013440,2976061,CHF
HK0688002218,3779384,CHF
HK0697002241,123637,CHF
HK0716002271,120773,CHF
HK0808032913,268366,CHF
HK0817039453,1016888,CHF
HK0823032773,7893658,CHF
HK0836012952,2044842,CHF
HK0880043028,1055061,CHF
HK0882007260,44770,CHF
HK0883013259,8098263,CHF
HK0941009539,50297377,CHF
HK0992009065,2935284,CHF
HK1093012172,2862898,CHF
HK1208013172,499031,CHF
HK1828040670,390571,CHF
HK1883037637,296125,CHF
HK2356013600,307687,CHF
HK2380027329,649970,CHF
HK2388011192,9251547,CHF
HK2778034606,788520,CHF
HK3377040226,373236,CHF
HK3808041546,863380,CHF
HU0000061726,5032510,CHF
HU0000073507,255994,CHF
HU0000110226,76825,CHF
HU0000123096,5028961,CHF
HU0000153937,967793,CHF
ID1000053705,115826,CHF
ID1000057003,2446228,CHF
ID1000059603,239467,CHF
ID1000060403,308187,CHF
ID1000061302,592133,CHF
ID1000062201,913876,CHF
ID1000068604,403334,CHF
ID1000074008,572788,CHF
ID1000076706,64470,CHF
ID1000085707,649797,CHF
ID1000092406,561342,CHF
ID1000095003,2527181,CHF
ID1000095409,69978,CHF
ID1000095607,90274,CHF
ID1000095706,3532851,CHF
ID1000096605,1017424,CHF
ID1000097207,49684,CHF
ID1000097405,96944,CHF
ID1000099500,63397,CHF
ID1000099807,556669,CHF
ID1000100506,42712,CHF
ID1000102502,204079,CHF
ID1000104201,37480,CHF
ID1000105604,59142,CHF
ID1000106206,575156,CHF
ID1000106602,470658,CHF
ID1000106701,494458,CHF
ID1000106800,685954,CHF
ID1000107600,350243,CHF
ID1000108103,152896,CHF
ID1000108400,71593,CHF
ID1000108905,167588,CHF
ID1000109507,13612017,CHF
ID1000110802,200415,CHF
ID1000111602,434810,CHF
ID1000111800,58812,CHF
ID1000111909,31863,CHF
ID1000113301,553581,CHF
ID1000113707,205105,CHF
ID1000114002,288039,CHF
ID1000115306,647494,CHF
ID1000115702,74028,CHF
ID1000116700,1899419,CHF
ID1000116908,556974,CHF
ID1000117005,27492,CHF
ID1000117708,906566,CHF
ID1000118201,4371413,CHF
ID1000118409,328174,CHF
ID1000121601,70191,CHF
ID1000122005,5940,CHF
ID1000122500,182030,CHF
ID1000122807,2465106,CHF
ID1000123904,48818,CHF
ID1000124308,333309,CHF
ID1000125107,1473321,CHF
ID1000125305,496649,CHF
ID1000125503,143939,CHF
ID1000126105,437848,CHF
ID1000126907,354716,CHF
ID1000127400,50202,CHF
ID1000129000,4480879,CHF
ID1000130008,52098,CHF
ID1000130305,91283,CHF
ID1000131808,403203,CHF
ID1000132202,227882,CHF
ID1000133903,24889,CHF
ID1000134109,78587,CHF
ID1000137706,76321,CHF
ID1000138803,65618,CHF
ID1000142805,213267,CHF
IE0000669501,488818,CHF
IE0001827041,2953985,CHF
IE0002424939,692989,CHF
IE0003864109,341688,CHF
IE0004906560,5281475,CHF
IE0004927939,1362928,CHF
IE0033024807,646935,CHF
IE00B00MZ448,539998,CHF
IE00B010DT83,187467,CHF
IE00B1RR8406,1000444,CHF
IE00B1WV4493,127650,CHF
IE00B4BNMY34,12245746,CHF
IE00B4Q5ZN47,1000467,CHF
IE00B56GVS15,435208,CHF
IE00B58JVZ52,1684428,CHF
IE00B6330302,1803142,CHF
IE00B8KQN827,6165010,CHF
IE00B91XRN20,76599,CHF
IE00BD1RP616,904770,CHF
IE00BD6JX574,59662,CHF
IE00BD845X29,321934,CHF
IE00BDB6Q211,2123853,CHF
IE00BDVJJQ56,506951,CHF
IE00BF0L3536,454641,CHF
IE00BFRT3W74,689822,CHF
IE00BFY8C754,684697,CHF
IE00BGH1M568,905502,CHF
IE00BGHQ1986,310225,CHF
IE00BJ34P519,263951,CHF
IE00BJ3V9050,64486,CHF
IE00BJMZDW83,155364,CHF
IE00BKYC3F77,206846,CHF
IE00BLS09M33,381153,CHF
IE00BQPVQZ61,853046,CHF
IE00BTN1Y115,13126430,CHF
IE00BWT6H894,1049785,CHF
IE00BWY4ZF18,274813,CHF
IE00BY7QL619,4645669,CHF
IE00BY9D5467,9223022,CHF
IE00BZ12WP82,6145887,CHF
IL0001260111,268095,CHF
IL0002240146,65583,CHF
IL0002260193,374972,CHF
IL0002300114,387280,CHF
IL0002560162,61997,CHF
IL0002730112,1736586,CHF
IL0002810146,441538,CHF
IL0003230146,361762,CHF
IL0003900136,527862,CHF
IL0004450156,70837,CHF
IL0005760173,79368,CHF
IL0005850180,101691,CHF
IL0005930388,544581,CHF
IL0006046119,2761572,CHF
IL0006625771,2462505,CHF
IL0006912120,2024224,CHF
IL0006954379,1981787,CHF
IL0007200111,78233,CHF
IL0007390375,82519,CHF
IL0007460160,349745,CHF
IL0007550176,62843,CHF
IL0007590198,111610,CHF
IL0007630119,91589,CHF
IL0007670123,103086,CHF
IL0007770378,287351,CHF
IL0010816861,57034,CHF
IL0010819428,270642,CHF
IL0010823792,493699,CHF
IL0010824113,1835644,CHF
IL0010834765,107820,CHF
IL0010834849,53320,CHF
IL0010841281,76228,CHF
IL0010845571,275554,CHF
IL0010846983,62858,CHF
IL0010913544,76037,CHF
IL0010958358,320730,CHF
IL0010972607,63377,CHF
IL0010972789,341509,CHF
IL0010989205,329145,CHF
IL0011000077,376246,CHF
IL0011017329,691153,CHF
IL0011042491,54621,CHF
IL0011194789,1541309,CHF
IL0011216723,139614,CHF
IL0011233553,56971,CHF
IL0011284465,246376,CHF
IL0011301780,634485,CHF
IL0011334468,438917,CHF
IL0011338758,75434,CHF
IL0011434292,69861,CHF
IL0011574030,58537,CHF
IL0025902482,94640,CHF
IM00B5VQMV65,761878,CHF
IM00B7S9G985,374530,CHF
IM00BDD7WV31,772408,CHF
IM00BH3JLY32,161743,CHF
INE001A01036,14669170,CHF
INE001B01026,62349,CHF
INE002A01018,13489159,CHF
INE002S01010,379093,CHF
INE003A01024,405307,CHF
INE006I01046,874718,CHF
INE007A01025,478381,CHF
INE009A01021,11658945,CHF
INE00M201021,61808,CHF
INE00R701025,424649,CHF
INE010A01011,35161,CHF
INE010V01017,314922,CHF
INE016A01026,2895943,CHF
INE017A01032,300949,CHF
INE018I01017,404172,CHF
INE019A01038,808119,CHF
INE019C01026,23842,CHF
INE020B01018,843293,CHF
INE021A01026,3421042,CHF
INE022Q01020,52915,CHF
INE029A01011,1542648,CHF
INE030A01027,8595297,CHF
INE031B01049,322161,CHF
INE036D01028,255995,CHF
INE038A01020,2272790,CHF
INE042A01014,405497,CHF
INE043D01016,345188,CHF
INE044A01036,1269944,CHF
INE047A01021,778183,CHF
INE048G01026,54302,CHF
INE049B01025,29828,CHF
INE04I401011,65134,CHF
INE051B01021,96478,CHF
INE053A01029,738309,CHF
INE054A01027,69048,CHF
INE055A01016,180783,CHF
INE058A01010,486069,CHF
INE059A01026,597316,CHF
INE059D01020,23602,CHF
INE061F01013,605736,CHF
INE062A01020,1559338,CHF
INE066A01013,1556587,CHF
INE069I01010,70032,CHF
INE070A01015,608064,CHF
INE075A01022,3171016,CHF
INE079A01024,465748,CHF
INE081A01012,346792,CHF
INE085A01013,71194,CHF
INE089A01023,660501,CHF
INE089C01029,59483,CHF
INE090A01021,6748234,CHF
INE092A01019,179194,CHF
INE092T01019,879624,CHF
INE093A01033,412681,CHF
INE093I01010,397704,CHF
INE094A01015,811225,CHF
INE095N01031,226135,CHF
INE09N301011,205789,CHF
INE0AJG01018,151819,CHF
INE100A01010,643249,CHF
INE101A01026,1080579,CHF
INE101D01020,66043,CHF
INE102D01028,887571,CHF
INE111A01025,450879,CHF
INE112L01020,85957,CHF
INE113A01013,29564,CHF
INE115A01026,488113,CHF
INE118H01025,28205,CHF
INE119A01028,114221,CHF
INE120A01034,66570,CHF
INE121E01018,297244,CHF
INE121J01017,848759,CHF
INE123W01016,1180229,CHF
INE126A01031,50577,CHF
INE127D01025,430874,CHF
INE129A01019,691334,CHF
INE133A01011,312208,CHF
INE134E01011,789648,CHF
INE139A01034,231310,CHF
INE140A01024,495648,CHF
INE142Z01019,41464,CHF
INE148I01020,879411,CHF
INE149A01033,401341,CHF
INE151A01013,372463,CHF
INE152A01029,405862,CHF
INE154A01025,3928121,CHF
INE155A01022,2461207,CHF
INE158A01026,859380,CHF
INE168A01041,27487,CHF
INE169A01031,469809,CHF
INE171A01029,1275722,CHF
INE176A01028,729196,CHF
INE176B01034,616078,CHF
INE178A01016,19445,CHF
INE180A01020,839765,CHF
INE182A01018,546836,CHF
INE183A01016,84474,CHF
INE186A01019,38114,CHF
INE191B01025,37268,CHF
INE191H01014,644741,CHF
INE192A01025,1187041,CHF
INE192B01031,74344,CHF
INE192R01011,924548,CHF
INE193E01025,40814,CHF
INE195A01028,552358,CHF
INE195J01029,54892,CHF
INE196A01026,2267192,CHF
INE199A01012,72985,CHF
INE200A01026,41565,CHF
INE200M01013,508423,CHF
INE203A01020,61163,CHF
INE203G01027,994047,CHF
INE205A01025,1951012,CHF
INE208A01029,326197,CHF
INE208C01025,82100,CHF
INE211B01039,541060,CHF
INE212H01026,697877,CHF
INE213A01029,1072211,CHF
INE216A01030,1969951,CHF
INE216P01012,470232,CHF
INE217B01036,456734,CHF
INE220B01022,69192,CHF
INE220J01025,50314,CHF
INE224A01026,36443,CHF
INE225D01027,256694,CHF
INE226A01021,742124,CHF
INE226H01026,46728,CHF
INE230A01023,217442,CHF
INE232I01014,51583,CHF
INE233A01035,436754,CHF
INE233B01017,146605,CHF
INE235A01022,348152,CHF
INE238A01034,3577906,CHF
INE239A01016,2555254,CHF
INE242A01010,835419,CHF
INE246F01010,364005,CHF
INE256A01028,733097,CHF
INE258A01016,51355,CHF
INE258B01022,40068,CHF
INE259A01022,509854,CHF
INE260B01028,73352,CHF
INE262H01013,302590,CHF
INE269A01021,47732,CHF
INE269B01029,39904,CHF
INE271C01023,481647,CHF
INE274B01011,33621,CHF
INE274F01020,70450,CHF
INE274G01010,385339,CHF
INE274J01014,155537,CHF
INE280A01028,1962546,CHF
INE285B01017,74899,CHF
INE288A01013,56436,CHF
INE288B01029,55106,CHF
INE296A01024,4051993,CHF
INE299U01018,1053971,CHF
INE301A01014,255323,CHF
INE302A01020,463457,CHF
INE312H01016,77543,CHF
INE317F01035,52423,CHF
INE318A01026,634171,CHF
INE322A01010,519889,CHF
INE323A01026,422790,CHF
INE324A01024,38212,CHF
INE325A01013,68871,CHF
INE326A01037,794283,CHF
INE331A01037,478818,CHF
INE334L01012,53549,CHF
INE338I01027,378977,CHF
INE340A01012,52347,CHF
INE342J01019,343704,CHF
INE343B01030,563631,CHF
INE347G01014,1964988,CHF
INE348B01021,39554,CHF
INE356A01018,847116,CHF
INE361B01024,487148,CHF
INE371A01025,194010,CHF
INE373A01013,47796,CHF
INE383A01012,207175,CHF
INE385W01011,25725,CHF
INE387A01021,315520,CHF
INE389H01022,236887,CHF
INE397D01024,3249519,CHF
INE398A01010,29922,CHF
INE398R01022,446449,CHF
INE399C01030,30397,CHF
INE405E01023,267428,CHF
INE406A01037,1107245,CHF
INE406M01024,199269,CHF
INE410B01029,322931,CHF
INE421D01022,55026,CHF
INE423A01024,291050,CHF
INE427F01016,108367,CHF
INE437A01024,1334872,CHF
INE438A01022,454177,CHF
INE442H01029,31906,CHF
INE452O01016,91965,CHF
INE455I01029,67261,CHF
INE455K01017,138517,CHF
INE462A01022,324084,CHF
INE463A01038,451937,CHF
INE465A01025,386062,CHF
INE466L01020,321291,CHF
INE467B01029,10306588,CHF
INE472A01039,89035,CHF
INE473A01011,54012,CHF
INE475E01026,25534,CHF
INE477A01020,58533,CHF
INE481G01011,1445820,CHF
INE482A01020,206406,CHF
INE484J01027,730468,CHF
INE486A01013,553436,CHF
INE490G01020,41717,CHF
INE491A01021,776759,CHF
INE495B01038,64565,CHF
INE498B01024,36972,CHF
INE503A01015,373244,CHF
INE510A01028,293286,CHF
INE513A01014,163548,CHF
INE517F01014,272501,CHF
INE520A01027,48878,CHF
INE522D01027,577139,CHF
INE528G01027,870072,CHF
INE530B01024,82881,CHF
INE532F01054,545878,CHF
INE536H01010,245816,CHF
INE545A01016,39262,CHF
INE545U01014,87341,CHF
INE548A01028,46175,CHF
INE559A01017,32659,CHF
INE571A01020,692299,CHF
INE572E01012,275531,CHF
INE572J01011,90475,CHF
INE578A01017,44638,CHF
INE580B01029,660402,CHF
INE585B01010,3478415,CHF
INE591G01017,449211,CHF
INE599M01018,107525,CHF
INE600K01018,56939,CHF
INE600L01024,178234,CHF
INE602A01023,40794,CHF
INE603J01030,984751,CHF
INE612J01015,52487,CHF
INE613A01020,185891,CHF
INE614B01018,47176,CHF
INE615P01015,377036,CHF
INE628A01036,1080972,CHF
INE635Q01029,44817,CHF
INE646L01027,1008768,CHF
INE647A01010,526572,CHF
INE647O01011,492853,CHF
INE660A01013,468502,CHF
INE663F01024,496151,CHF
INE665J01013,67182,CHF
INE668F01031,59920,CHF
INE669C01036,3014758,CHF
INE669E01016,516738,CHF
INE670A01012,62200,CHF
INE671H01015,80331,CHF
INE672A01018,37147,CHF
INE683A01023,43748,CHF
INE684F01012,33424,CHF
INE690A01010,105408,CHF
INE700A01033,395914,CHF
INE702C01019,50311,CHF
INE704P01017,70474,CHF
INE721A01013,638813,CHF
INE726G01019,507013,CHF
INE733E01010,987517,CHF
INE738I01010,54464,CHF
INE739E01017,58225,CHF
INE742F01042,727073,CHF
INE745G01035,139337,CHF
INE749A01030,737134,CHF
INE752E01010,1177191,CHF
INE761H01022,479851,CHF
INE763G01038,129406,CHF
INE765G01017,896393,CHF
INE769A01020,448740,CHF
INE774D01024,369410,CHF
INE775A01035,486139,CHF
INE776C01039,338770,CHF
INE778U01029,50557,CHF
INE780C01023,98381,CHF
INE782A01015,58346,CHF
INE786A01032,38260,CHF
INE787D01026,818807,CHF
INE790G01031,41413,CHF
INE791I01019,48413,CHF
INE795G01014,1142280,CHF
INE797F01012,1280059,CHF
INE805D01034,111262,CHF
INE811K01011,427560,CHF
INE813H01021,363827,CHF
INE814H01011,531931,CHF
INE821I01014,54130,CHF
INE823G01014,90465,CHF
INE825A01012,63066,CHF
INE836A01035,49146,CHF
INE836F01026,40570,CHF
INE844O01030,468425,CHF
INE854D01024,648832,CHF
INE855B01025,40084,CHF
INE860A01027,4812492,CHF
INE868B01028,264647,CHF
INE871C01038,92768,CHF
INE877F01012,47454,CHF
INE878A01011,55419,CHF
INE878B01027,81608,CHF
INE885A01032,139709,CHF
INE886H01027,49688,CHF
INE891D01026,323375,CHF
INE901L01018,136851,CHF
INE913H01037,341328,CHF
INE917I01010,979337,CHF
INE917M01012,67834,CHF
INE918I01018,2834147,CHF
INE930H01023,53606,CHF
INE931S01010,930397,CHF
INE933K01021,208425,CHF
INE935A01035,466729,CHF
INE939A01011,218988,CHF
INE944F01028,81221,CHF
INE947Q01010,176637,CHF
INE949L01017,1283252,CHF
INE951I01027,113125,CHF
INE955V01021,59860,CHF
INE970X01018,62603,CHF
INE974X01010,169064,CHF
INE976G01028,1120668,CHF
INE985S01024,343258,CHF
INE987B01026,576977,CHF
INE988K01017,85249,CHF
IT0000062072,3721664,CHF
IT0000062957,797933,CHF
IT0000066123,374502,CHF
IT0000072170,714742,CHF
IT0000072618,5607054,CHF
IT0000076486,139975,CHF
IT0000076502,48215,CHF
IT0000084027,356757,CHF
IT0000336518,244085,CHF
IT0000433307,220400,CHF
IT0000784154,319395,CHF
IT0000784196,264033,CHF
IT0001031084,573668,CHF
IT0001044996,132815,CHF
IT0001049623,316603,CHF
IT0001055521,56701,CHF
IT0001063210,198277,CHF
IT0001078911,574202,CHF
IT0001137345,206074,CHF
IT0001157020,199766,CHF
IT0001207098,230423,CHF
IT0001233417,706283,CHF
IT0001250932,819568,CHF
IT0001347308,369943,CHF
IT0001369427,86712,CHF
IT0001415246,54774,CHF
IT0001431805,36196,CHF
IT0003027817,496585,CHF
IT0003073266,135688,CHF
IT0003097257,75413,CHF
IT0003115950,303572,CHF
IT0003121677,73840,CHF
IT0003128367,11764649,CHF
IT0003132476,6512158,CHF
IT0003153415,2589899,CHF
IT0003153621,250928,CHF
IT0003198790,168864,CHF
IT0003201198,337113,CHF
IT0003242622,2395078,CHF
IT0003261697,455954,CHF
IT0003428445,106242,CHF
IT0003487029,683273,CHF
IT0003492391,888593,CHF
IT0003497168,1333609,CHF
IT0003497176,928266,CHF
IT0003506190,1129615,CHF
IT0003796171,465670,CHF
IT0003828271,1131609,CHF
IT0003856405,2110409,CHF
IT0004053440,40819,CHF
IT0004056880,781084,CHF
IT0004093263,73838,CHF
IT0004171440,76588,CHF
IT0004176001,1226934,CHF
IT0004195308,95239,CHF
IT0004329733,78202,CHF
IT0004712375,208699,CHF
IT0004764699,310425,CHF
IT0004776628,319526,CHF
IT0004810054,658074,CHF
IT0004931058,151602,CHF
IT0004965148,775061,CHF
IT0004998065,362048,CHF
IT0005010423,467779,CHF
IT0005043507,64692,CHF
IT0005054967,67724,CHF
IT0005056236,15755,CHF
IT0005090300,440416,CHF
IT0005162406,424200,CHF
IT0005176406,193853,CHF
IT0005188336,26863,CHF
IT0005211237,711979,CHF
IT0005218380,705025,CHF
IT0005218752,20481,CHF
IT0005239360,6116591,CHF
IT0005244402,77420,CHF
IT0005252140,539485,CHF
IT0005252207,781761,CHF
IT0005252728,355500,CHF
IT0005253205,58538,CHF
IT0005278236,118227,CHF
IT0005282865,433994,CHF
IT0005319444,165744,CHF
IT0005322612,170947,CHF
JE00B3MW7P88,342968,CHF
JE00B4T3BW64,6133187,CHF
JE00B5TT1872,367088,CHF
JE00B6T5S470,3440758,CHF
JE00B783TY65,1440987,CHF
JE00B8KF9B49,2904306,CHF
JE00BD85SC56,120810,CHF
JE00BG6L7297,634400,CHF
JE00BJ1DLW90,783182,CHF
JE00BJ1F3079,1579450,CHF
JE00BJVNSS43,1992610,CHF
JE00BVRZ8S85,238439,CHF
JE00BYPZJM29,640772,CHF
JE00BYSS4X48,966994,CHF
JE00BYVQYS01,791037,CHF
JP3027670003,2330589,CHF
JP3027680002,2303189,CHF
JP3039710003,1457255,CHF
JP3040880001,1526357,CHF
JP3040890000,1057219,CHF
JP3041770003,262782,CHF
JP3044510000,227500,CHF
JP3044520009,177900,CHF
JP3045540006,1578337,CHF
JP3046170001,222178,CHF
JP3046190009,474342,CHF
JP3046200006,231856,CHF
JP3046220004,157306,CHF
JP3046230003,298761,CHF
JP3046240002,168141,CHF
JP3046270009,433087,CHF
JP3046300004,186950,CHF
JP3046310003,341843,CHF
JP3046320002,129742,CHF
JP3046340000,54051,CHF
JP3046390005,962795,CHF
JP3046400002,462338,CHF
JP3046410001,213117,CHF
JP3046420000,236537,CHF
JP3046440008,372869,CHF
JP3046450007,274426,CHF
JP3046470005,374745,CHF
JP3046500009,324824,CHF
JP3047160001,567065,CHF
JP3047480003,237002,CHF
JP3047490002,470190,CHF
JP3047510007,586590,CHF
JP3047540004,245217,CHF
JP3047550003,1256062,CHF
JP3047610005,164960,CHF
JP3047640002,98889,CHF
JP3047650001,255724,CHF
JP3047660000,295202,CHF
JP3047750009,298146,CHF
JP3047760008,276426,CHF
JP3047820000,501683,CHF
JP3047900000,187246,CHF
JP3047960004,68894,CHF
JP3048110005,1531411,CHF
JP3048180008,235712,CHF
JP3048200004,82289,CHF
JP3048300002,210667,CHF
JP3048370005,149474,CHF
JP3048480002,193772,CHF
JP3048750008,68704,CHF
JP3100100001,93560,CHF
JP3100190002,132054,CHF
JP3100550007,26944,CHF
JP3100640006,47587,CHF
JP3100800006,248715,CHF
JP3102000001,893807,CHF
JP3102320003,44940,CHF
JP3104890003,630241,CHF
JP3105040004,117237,CHF
JP3105090009,111032,CHF
JP3105220002,268914,CHF
JP3105250009,209950,CHF
JP3105270007,169221,CHF
JP3106000007,91284,CHF
JP3106200003,99977,CHF
JP3108000005,64797,CHF
JP3108600002,170941,CHF
JP3110650003,476178,CHF
JP3111200006,1208622,CHF
JP3112000009,1077058,CHF
JP3114400009,59197,CHF
JP3114800000,182972,CHF
JP3116000005,3738349,CHF
JP3116700000,115737,CHF
JP3117700009,379883,CHF
JP3118000003,357611,CHF
JP3119600009,1751054,CHF
JP3119920001,99976,CHF
JP3120010008,165953,CHF
JP3121900009,128427,CHF
