Peer.Group,Investor.Name,Portfolio.Name,ISIN,MarketValue,Currency
bank,D,y,JP3957000007,57166.02022,AUD
bank,A,z,XS0363822957,55480.2723,UYU
bank,B,x,LU0955864573,75972.18976,EGP
bank,C,y,IE00BYZVYK33,79609.62477,CLP
bank,D,z,AU000000WHC8,27198.01814,DOP
bank,A,x,MX0QBI000051,34529.93641,HUF
bank,B,y,XS1088621815,21155.80822,TRY
bank,C,z,US138471BW66,92095.97551,OMR
bank,D,x,US3140EVTK31,14963.44367,NGN
bank,A,y,JP3134400005,93884.10419,OMR
bank,B,z,US17178VAA98,61231.10546,NZD
bank,C,x,US3138L1YQ65,75433.21368,BGN
bank,D,y,US31307PVJ55,15832.016,OMR
bank,A,z,XS0836298199,38230.48508,TWD
bank,B,x,US31416TMX45,92295.2486,BWP
bank,C,y,US12639MAG06,78759.36968,BRL
bank,D,z,GB00BF0Q2T58,5603.645133,PHP
bank,A,x,US31393BKJ34,40359.75792,NGN
bank,B,y,US2937121059,75574.50625,VND
bank,C,z,SE0005703766,18673.37827,PHP
bank,D,x,US32052WAN92,34012.87944,CHF
bank,A,y,US05578AAQ13,38599.41208,PKR
bank,B,z,LU0055631609,81128.60969,LKR
bank,C,x,SE0009723125,46960.23072,GHS
bank,D,y,US3138A8XB77,69984.55804,MAD
bank,A,z,XS2069101272,62535.31302,GHS
bank,B,x,US25470DAJ81,42854.02675,HKD
bank,C,y,DE0001954907,68495.92555,ARS
bank,D,z,KR2001014464,64289.12584,BRL
bank,A,x,US761545AD46,49103.47826,ZMW
bank,B,y,LU0102001053,67154.75061,GBP
bank,C,z,US893817AA41,93951.81064,TWD
bank,D,x,US500769GK42,35581.35453,CNY
bank,A,y,US45781MAB72,39380.30822,MXN
bank,B,z,US3138X0ZQ45,4034.904965,KWD
bank,C,x,US13648TAA51,32265.77577,UYU
bank,D,y,BRSBUBBDR005,1009.058318,CZK
bank,A,z,XS1654981601,17435.19882,SGD
bank,B,x,XS1877955168,51503.65487,NZD
bank,C,y,US29428V1044,95559.01238,TRY
bank,D,z,XS1888196307,20832.84278,JOD
bank,A,x,US36201MSK98,53007.31587,DKK
bank,B,y,FR0011066075,91555.1048,RUB
bank,C,z,US31398FV733,30808.70197,RON
bank,D,x,INE155A01022,81549.54931,TRY
bank,A,y,US688443U246,68057.74024,KWD
bank,B,z,US86959RET32,9971.124067,NOK
bank,C,x,US8372272W63,29568.13351,USD
bank,D,y,US40934TAQ67,44355.85704,CNY
bank,A,z,CH0380652369,72026.73587,USD
bank,B,x,GB00BYWR8Q80,17159.46467,ZMW
bank,C,y,US224856FK51,22954.33975,COP
bank,D,z,CNE000000FV1,85395.82587,GHS
bank,A,x,JP2990001JA5,83861.4861,MYR
bank,B,y,JP3545080008,72789.0581,MYR
bank,C,z,US3136ASZ334,93694.74752,GBP
bank,D,x,US31417Y2Z98,20462.58709,IDR
bank,A,y,US31386ALH76,81132.14014,KRW
bank,B,z,US31380JD269,88829.54399,AUD
bank,C,x,US621196ZF43,37226.67199,COP
bank,D,y,US544495Q982,57109.79682,PEN
bank,A,z,KR103501G9C9,45940.77047,JPY
bank,B,x,US3138AKWH81,21601.46296,CNY
bank,C,y,XS1767927368,1168.249279,INR
bank,D,z,SE0006084737,61573.43652,LKR
bank,A,x,US75405RAC79,44662.29941,PKR
bank,B,y,LU0816909369,95165.52823,JPY
bank,C,z,BMG0684D1074,41135.30106,PEN
bank,D,x,US31408AHT07,23150.54764,HUF
bank,A,y,US07177MAN39,55550.20204,BRL
bank,B,z,LBCL18019425,47579.23684,ILS
bank,C,x,USP9308RAZ66,71017.08322,LKR
bank,D,y,US593237FP05,86952.06391,HRK
bank,A,z,XS0670008035,65483.9664,NOK
bank,B,x,NO0010839442,89974.78699,SAR
bank,C,y,BD0293RDFPL8,42967.33618,ZAR
bank,D,z,LU0271681081,64840.09007,CNY
bank,A,x,XS2061708165,97491.44424,KES
bank,B,y,US38379KUF38,8991.484678,PLN
bank,C,z,US3138LJW713,14959.68696,LKR
bank,D,x,US12612DAH98,89256.45189,BDT
bank,A,y,US515300RM58,51959.08058,SGD
bank,B,z,US19658QCB14,1420.580842,MAD
bank,C,x,US3632252025,84352.04377,LKR
bank,D,y,IE00BCZNWY50,61569.68277,ARS
bank,A,z,US36202FZX76,6730.086973,NOK
bank,B,x,IE00B4M6R919,96666.84139,MXN
bank,C,y,US45660LKE82,59724.82682,USD
bank,D,z,US05950AAK25,49429.38056,BGN
bank,A,x,LU1901202280,3443.11877,MAD
bank,B,y,US917328QJ84,18562.88232,PKR
bank,C,z,FR0011449602,19665.27519,MUR
bank,D,x,US05922KUL15,28244.6562,SGD
bank,A,y,CH0387883819,75528.18524,DOP
bank,B,z,UA4000073084,61389.01752,MAD
bank,C,x,USU07276BF15,73725.29806,MYR
bank,D,y,JP379990AK12,18098.25468,ZMW
bank,A,z,XS1852564217,84406.7381,CZK
bank,B,x,US3140F9Y414,40826.7746,CNY
bank,C,y,US4952898L71,76988.53048,PEN
bank,D,z,US220245WY60,43959.01088,THB
bank,A,x,US224044CH86,18090.44461,GBP
bank,B,y,INE993L01015,78409.884,KWD
bank,C,z,XS1117293107,70683.79155,THB
bank,D,x,FR0011049535,56591.39632,ARS
bank,A,y,US15956YAE77,45170.76328,AUD
bank,B,z,IE0031182565,63806.51436,CAD
bank,C,x,US041800AA12,76020.36993,TRY
bank,D,y,DE0006046113,26454.41855,MXN
bank,A,z,US36209RF404,75085.45704,ZMW
bank,B,x,US3138EGNK63,24921.62328,IDR
bank,C,y,US31385HP480,81252.42355,ARS
bank,D,z,US05541TAM36,29382.8277,PHP
bank,A,x,US36203AFE10,68914.00731,MXN
bank,B,y,US47232VDU35,37818.24896,DKK
bank,C,z,ES00000123N4,69074.87154,BWP
bank,D,x,NGWEMABANK07,71729.26467,RUB
bank,A,y,US79642BRH86,56678.93284,HRK
bank,B,z,AU000000LMG2,1395.000508,CLP
bank,C,x,US61691BAJ08,41011.07829,COP
bank,D,y,US13058RAT14,19184.77995,KES
bank,A,z,US31402JQ420,40205.01175,RSD
bank,B,x,US05956YAK47,95487.04091,PLN
bank,C,y,US85732GTF71,74649.56163,EUR
bank,D,z,US38379YRV29,49365.93208,AED
bank,A,x,US212218SH59,66111.03813,KWD
bank,B,y,US3138WE3K34,3138.106546,SAR
bank,C,z,US31416XLH16,43584.9514,DKK
bank,D,x,US80234TAM80,98690.37548,MYR
bank,A,y,US85568C2070,77275.74036,PLN
bank,B,z,CH0413618346,90254.5488,IDR
bank,C,x,CH0472691440,89291.63124,EGP
bank,D,y,US59335KAM99,95941.45654,CZK
bank,A,z,US59447TLW17,86000.33515,GBP
bank,B,x,US31292GW288,2900.293887,BGN
bank,C,y,CH0021507980,23750.72535,INR
bank,D,z,US789177QU92,63136.04122,QAR
bank,A,x,CA88105E1088,16302.36163,PEN
bank,B,y,US8827224B45,55219.29801,TRY
bank,C,z,US3128KGPU63,24041.35025,DOP
bank,D,x,US413890EU40,90066.58504,EUR
bank,A,y,US31396WWB89,49352.05919,KWD
bank,B,z,MX91NM000002,60253.09467,NGN
bank,C,x,US433747DG42,17211.08933,SAR
bank,D,y,US60637ADH23,87374.67846,NGN
bank,A,z,GB00BYMFGF73,1840.738677,JOD
bank,B,x,US3137BBBC33,41972.53119,KWD
bank,C,y,US837227V795,13189.6656,SAR
bank,D,z,US31389QPB85,11631.58806,THB
bank,A,x,INE662D01013,665.5813117,PKR
bank,B,y,US3138WGLP76,69311.45783,DKK
bank,C,z,LU0360936172,64550.11211,MYR
bank,D,x,US31401NPJ27,66195.62162,SEK
bank,A,y,US78473TAJ97,59117.57183,TRY
bank,B,z,US88033SSH84,80994.19973,BRL
bank,C,x,US80168NGR44,71874.08755,OMR
bank,D,y,US52474BAJ26,69285.045,INR
bank,A,z,NL0009690247,48477.5157,LKR
bank,B,x,XS1871094931,81486.54823,INR
bank,C,y,US2254W0MF90,87012.16723,COP
bank,D,z,US56052FCX15,84531.13077,TWD
bank,A,x,US016249NP52,40570.95052,HRK
bank,B,y,US3128KEPJ60,5992.25567,RUB
bank,C,z,XS1788973573,29565.0196,MYR
bank,D,x,US36210NY378,2455.039907,SGD
bank,A,y,XS0414590009,84991.19299,MUR
bank,B,z,US31292K5M54,77325.30149,BGN
bank,C,x,US880541SN87,24046.27019,OMR
bank,D,y,AT0000A0N9N3,70284.67735,MAD
bank,A,z,US942367GR86,37898.66527,MXN
bank,B,x,US011839NT06,34459.43186,CHF
bank,C,y,BM04521V1038,55680.19142,INR
bank,D,z,US67884FYZ34,76875.26948,PLN
bank,A,x,US46628LAA61,91674.68494,TWD
bank,B,y,JP2231001G31,31710.48531,BWP
bank,C,z,JP3979100009,9384.676679,ZMW
bank,D,x,US882723SB61,94121.45977,DOP
bank,A,y,LU0852690626,28948.45238,EUR
bank,B,z,LU0119100252,4192.238568,BHD
bank,C,x,US3138WCUS01,16126.75928,CHF
bank,D,y,MYQ0165OO009,29633.48451,SGD
bank,A,z,US95662MT834,16038.50325,OMR
bank,B,x,DE000A14N7V9,3753.723588,DOP
bank,C,y,USY708CHAA88,41689.81017,SEK
bank,D,z,XS1654229373,95901.33979,KWD
bank,A,x,BE0974352842,4841.931881,TWD
bank,B,y,LU1769365849,64639.10485,BRL
bank,C,z,US95810DAF87,22855.32082,SAR
bank,D,x,USU0552MAA81,12924.75966,LKR
bank,A,y,US181108YL97,74162.14716,VND
bank,B,z,US94982DAA46,42172.69983,HKD
bank,C,x,US567643QN48,55661.07463,HRK
bank,D,y,INE733E07HC8,98692.43501,KWD
bank,A,z,DK0030404967,85919.10393,SGD
bank,B,x,US36203RHS13,95985.92864,CAD
bank,C,y,US3138LGDD57,26325.88234,USD
bank,D,z,US31296LKE01,67408.35417,PHP
bank,A,x,US3138ELK362,81538.69014,BHD
bank,B,y,US186392EB89,34697.83676,BHD
bank,C,z,FR0011208099,64131.81387,AED
bank,D,x,IN2020150099,58416.87094,CAD
bank,A,y,XS2013678086,15518.66582,TRY
bank,B,z,FR0013220209,830.9696585,BWP
bank,C,x,US17307GNR55,28508.60193,IDR
bank,D,y,JP2270003H93,87458.33532,HKD
bank,A,z,LU1273680238,48311.57098,CNY
bank,B,x,US46634FAU75,89976.78397,HUF
bank,C,y,US9219327940,6131.490888,MXN
bank,D,z,CL0001203109,97487.48313,CLP
bank,A,x,US69033CAC38,31790.3189,HRK
bank,B,y,US36223WN839,83950.04113,TWD
bank,C,z,CA0534984087,89028.59571,SEK
bank,D,x,FR0013251840,32012.31469,CNY
bank,A,y,US313920XZ89,77729.70313,DKK
bank,B,z,XS0335576475,41616.57573,JOD
bank,C,x,IT0005385866,70841.52301,PEN
bank,D,y,US36204EEF07,91989.65662,NOK
bank,A,z,US38378FX627,64927.16868,RSD
bank,B,x,US92206C7065,32529.89825,IDR
bank,C,y,TH0826010Y09,86995.12512,EGP
bank,D,z,US36205USM35,60584.07768,EGP
bank,A,x,US8802771084,91394.92525,TRY
bank,B,y,IM00BD6L2L28,76494.45817,PLN
bank,C,z,US373385CT84,57888.56449,GHS
bank,D,x,TH0671010Z08,1481.532382,CLP
bank,A,y,JP3386010007,27321.11037,KES
bank,B,z,INE188Y01015,93909.30232,ILS
bank,C,x,US31407HJ493,21557.72186,DOP
bank,D,y,CNE1000025J8,55625.21994,IDR
bank,A,z,XS0015034647,45632.11274,UYU
bank,B,x,US495289J686,39170.22632,BDT
bank,C,y,US00444P1084,34170.66633,QAR
bank,D,z,US3138LUS718,64647.0002,IDR
bank,A,x,US606092FX74,60742.57769,BDT
bank,B,y,GB00BCV7MM92,67661.47132,PKR
bank,C,z,US64966MQW28,67148.70171,TRY
bank,D,x,CA135087UM44,23556.6225,RSD
bank,A,y,FR0012591832,3153.571858,VND
bank,B,z,US630337AN35,31270.61838,TRY
bank,C,x,XS0238317084,52044.00852,CAD
bank,D,y,US89978KBF21,54006.87343,NZD
bank,A,z,USU4815FAF72,42538.5288,NZD
bank,B,x,US36179MXD72,74916.25416,BGN
bank,C,y,TH0876A10Y05,15117.85671,USD
bank,D,z,IE00B2R34Y72,19498.88655,VND
bank,A,x,US31403AVS13,70315.42745,BGN
bank,B,y,INE189B01011,88420.29463,USD
bank,C,z,CA0467895094,26782.3809,QAR
bank,D,x,US31407Y2S72,77748.19986,BHD
bank,A,y,ID1000080203,81703.23538,KRW
bank,B,z,US31390WZK16,11979.58811,BGN
bank,C,x,US65887PST39,80599.18754,AUD
bank,D,y,FI4000282397,68819.06853,DOP
bank,A,z,LU0194908405,47795.90965,GHS
bank,B,x,US89171DAB38,24687.73843,DOP
bank,C,y,CND100018D80,71453.20378,MYR
bank,D,z,JP2270002E89,29472.23017,EUR
bank,A,x,US70643QFV59,97231.5255,HUF
bank,B,y,US31394FA629,31320.15843,EGP
bank,C,z,US27702PEQ72,28030.73361,NOK
bank,D,x,CH0367206684,20069.48885,IDR
bank,A,y,SE0011423557,99659.98925,PKR
bank,B,z,US638728AA30,92638.71448,CLP
bank,C,x,XS1588548484,10632.61667,RON
bank,D,y,XS0194248802,84646.74305,BWP
bank,A,z,LU0497415702,13757.58363,EUR
bank,B,x,AT0000968961,64488.68821,USD
bank,C,y,US20772JYG11,15723.36121,AUD
bank,D,z,US36202DQY03,5330.867424,RUB
bank,A,x,IE00B2B08Z30,63243.96839,MYR
bank,B,y,US36204PXB39,23061.36797,COP
bank,C,z,US66705EAA64,27450.63975,BRL
bank,D,x,US3138WEKF55,7376.647174,HKD
bank,A,y,US48507TFV08,53099.48129,USD
bank,B,z,XS1763342745,15206.74862,SGD
bank,C,x,US1858991011,35100.85196,NZD
bank,D,y,US64829B1008,47475.14217,MUR
bank,A,z,LBCU14001582,81987.92099,COP
bank,B,x,TN0002400505,32674.62207,IDR
bank,C,y,DE000A1TNG90,23421.33904,CAD
bank,D,z,US70069FLH81,12686.13751,CHF
bank,A,x,DE000CV6W847,82180.62186,THB
bank,B,y,US686507EN03,14923.05983,HUF
bank,C,z,US31417YUZ86,67674.12042,ZAR
bank,D,x,US89148K2006,32378.83426,JOD
bank,A,y,US31394FQX68,60941.85834,QAR
bank,B,z,LU0638558048,28543.52348,BHD
bank,C,x,US794665FR57,40346.0343,LKR
bank,D,y,IE00B8KQN827,38142.8293,MXN
bank,A,z,US559080AN68,14952.80471,DKK
bank,B,x,IN1620150137,52715.11204,HUF
bank,C,y,US101029TS59,93131.43246,THB
bank,D,z,US31292H4J07,86041.05433,LKR
bank,A,x,US141781BH64,31392.94811,ARS
bank,B,y,LU0329206246,40058.15778,CHF
bank,C,z,CND10000BDJ2,50371.60753,TRY
bank,D,x,US31372S6M07,40484.18362,VND
bank,A,y,US658289D591,59513.11837,SGD
bank,B,z,SE0008963029,27046.9115,EGP
bank,C,x,US3128LU4D57,24054.02236,BDT
bank,D,y,XS0216289214,55101.20097,PHP
bank,A,z,DE0004103015,96769.05052,BRL
bank,B,x,CA06415EXV24,86724.75125,BGN
bank,C,y,US011798LQ67,74917.37208,CLP
bank,D,z,US31414U6M52,29543.40784,CZK
bank,A,x,GB0006795529,78745.81109,COP
bank,B,y,US544495Y812,54125.48749,EGP
bank,C,z,US721174M649,93476.85875,LKR
bank,D,x,AU000000SPL0,28369.20404,BHD
bank,A,y,TW0008147000,51464.62992,DKK
bank,B,z,US917567BU29,99091.95087,LKR
bank,C,x,IE00BYMSW692,9282.306218,KWD
bank,D,y,US230582FM57,49055.59021,LKR
bank,A,z,LU1159236337,83578.19542,MXN
bank,B,x,US31410ENP96,96908.40086,VND
bank,C,y,DE000BHY0GC3,37131.40828,USD
bank,D,z,TH7642010014,35625.44202,SGD
bank,A,x,GRS354003006,45949.78645,MAD
bank,B,y,US574218SJ35,45889.21885,SEK
bank,C,z,HK0308001558,74541.14246,USD
bank,D,x,KR7138250006,44127.15248,ILS
bank,A,y,US362381AC90,61688.9144,RON
bank,B,z,US837875BF90,55447.01999,GHS
bank,C,x,US45818WBR60,29415.87501,MXN
bank,D,y,US541501AC60,76078.18567,CHF
bank,A,z,US70917SST14,68415.0408,PEN
bank,B,x,US3138W6AY24,76536.6673,PHP
bank,C,y,US3140FG6Q72,81765.3885,ZMW
bank,D,z,US53557RBF29,6264.34067,HRK
bank,A,x,US54589TAU60,42433.93247,AED
bank,B,y,KR6005081445,63512.39744,EGP
bank,C,z,FR0013284346,55431.87551,SEK
bank,D,x,DE000A0NA4K9,62307.41252,SGD
bank,A,y,US746946AA03,86353.16376,BHD
bank,B,z,LU0627763823,49321.74877,RUB
bank,C,x,US812643MA96,38107.35923,JOD
bank,D,y,VN000000AMP7,96741.04193,INR
bank,A,z,LI0290911572,69715.2863,ZAR
bank,B,x,AU3CB0216240,24478.59423,COP
bank,C,y,US155674HK30,73240.67376,JOD
bank,D,z,FI4000020961,5063.831297,KRW
bank,A,x,XS2076078513,58181.143,RSD
bank,B,y,DE0001102382,44987.85296,SGD
bank,C,z,US60637AKX99,75328.23268,VND
bank,D,x,US5007678502,97762.9257,CZK
bank,A,y,CNE0000015V6,61628.05696,ZAR
bank,B,z,US3138A3CH89,7253.159992,ILS
bank,C,x,FR0010657890,52802.08819,MAD
bank,D,y,KR6088981867,12887.77819,ZAR
bank,A,z,US3132GJQQ57,57673.81273,CLP
bank,B,x,US729429MP20,28781.12119,JOD
bank,C,y,JP3167660004,91462.20909,BRL
bank,D,z,US64990AJU07,27708.97769,CNY
bank,A,x,US64986DGF69,51046.19172,EGP
bank,B,y,US31364HN860,85962.05858,MXN
bank,C,z,XS0652808923,5524.221751,USD
bank,D,x,US31404NND48,20962.5275,QAR
bank,A,y,INE742K01018,27739.16571,NOK
bank,B,z,US3138L77M24,86342.70447,GBP
bank,C,x,CH0398633344,69492.10217,JOD
bank,D,y,US30290WAG06,54612.10973,THB
bank,A,z,TW0004564000,51110.64423,CNY
bank,B,x,US36202CCV37,88650.50197,NGN
bank,C,y,ES0000090284,25459.72957,EGP
bank,D,z,US130486AS22,75682.86092,SEK
bank,A,x,IE0000829451,86988.76143,SEK
bank,B,y,US38141GWU48,12429.92116,TWD
bank,C,z,US60637BGM63,9876.599145,MAD
bank,D,x,US31419BCH69,44747.42634,PKR
bank,A,y,IE00B58HMN42,62720.32987,TWD
bank,B,z,US212204HW42,21468.92322,SGD
bank,C,x,US079867AM91,52009.82612,SAR
bank,D,y,US74514LVL88,25700.0619,SEK
bank,A,z,US31398J6Z14,61584.75783,HUF
bank,B,x,US793572ZB71,31315.53494,BDT
bank,C,y,LU0126316180,43460.74103,MAD
bank,D,z,US842039CQ08,92193.53174,OMR
bank,A,x,US14760PAS48,41435.22308,CNY
bank,B,y,US42225P5017,97212.61685,KRW
bank,C,z,AT0000A0NDH2,11668.50201,JPY
bank,D,x,LU0329761075,41286.04531,ZAR
bank,A,y,XS0256088872,5466.903285,NGN
bank,B,z,US164243UH81,55091.08399,COP
bank,C,x,HRZBINUPLUS2,13221.78823,ILS
bank,D,y,IE00BDGV0K75,26854.4187,USD
bank,A,z,US91412GTT21,85616.51507,TWD
bank,B,x,US80557DAA81,56243.56186,OMR
bank,C,y,US143287BB57,67557.00313,PLN
bank,D,z,US8660508H33,81367.02718,RSD
bank,A,x,XS2117754759,37316.15218,COP
bank,B,y,CA92157WAA59,7100.485951,DKK
bank,C,z,CNE000000M98,58960.58814,ZAR
bank,D,x,AT0000A17Z45,63649.05916,BRL
bank,A,y,XS2052209330,95833.05988,SGD
bank,B,z,AT000B022306,9911.817521,NZD
bank,C,x,US64972F4U78,70446.1473,MAD
bank,D,y,XS0084364016,70836.03746,VND
bank,A,z,INE733E07CN6,16654.54412,HUF
bank,B,x,US68641HMC50,70982.60738,DOP
bank,C,y,XS0303553779,35568.55164,MYR
bank,D,z,CNE100001Z09,35602.44908,NOK
bank,A,x,CND100018D49,35061.40395,CAD
bank,B,y,US36203CVN90,14060.09916,NOK
bank,C,z,KR7102460003,77043.34895,DOP
bank,D,x,IE00B1W3Y236,38519.27721,JPY
bank,A,y,MYQ0081OO008,41986.87644,DKK
bank,B,z,US3620AHFA63,72726.30976,RON
bank,C,x,US45660LNN54,97582.02273,EGP
bank,D,y,XS0355115394,10176.83948,CAD
bank,A,z,US31298HQM33,29792.4972,NZD
bank,B,x,IE00BYX8VM74,99667.85668,LKR
bank,C,y,US526210MS53,38444.21889,GBP
bank,D,z,CH0337645524,34505.74998,INR
bank,A,x,US037411AL91,42712.62108,KWD
bank,B,y,US898526FF00,48896.54982,DKK
bank,C,z,US789182BY72,9965.290185,MXN
bank,D,x,US38374M4Z97,19908.15532,RUB
bank,A,y,US57643LHU35,64019.60011,UYU
bank,B,z,US360066NS93,15067.93424,QAR
bank,C,x,US3138W0GZ64,88591.52752,USD
bank,D,y,US82981J8027,64418.65995,PKR
bank,A,z,US393068DM09,69874.77411,COP
bank,B,x,US191810GY01,2496.269219,COP
bank,C,y,TW0001312007,88901.5344,KRW
bank,D,z,USU20892AC65,27904.19976,EUR
bank,A,x,XS1245854655,43925.70645,EGP
bank,B,y,JP3459600007,82117.64955,BWP
bank,C,z,US716418AN83,60745.43776,INR
bank,D,x,DK0015250344,41234.52584,KRW
bank,A,y,GB00BYX0D612,38364.76478,ARS
bank,B,z,US097751BP56,97509.58258,GBP
bank,C,x,XS1311586967,60760.23159,INR
bank,D,y,US161551FS06,23687.25567,BWP
bank,A,z,XS0178997242,43627.7742,TWD
bank,B,x,XS1512787018,43444.07884,ZMW
bank,C,y,IE00BDCJZ996,48830.01421,AED
bank,D,z,US15361GBB05,31741.77089,HUF
bank,A,x,IT0005252637,77172.55827,HUF
bank,B,y,BD0740ASIAI4,24309.2177,HRK
bank,C,z,AT0000354337,32745.25314,CZK
bank,D,x,CA06683K1066,23528.00949,RSD
bank,A,y,US975094EN90,4680.086097,JPY
bank,B,z,US677050AL09,40857.39412,HRK
bank,C,x,US13080SMH49,95974.75781,HRK
bank,D,y,US04941MAP05,44917.67083,RSD
bank,A,z,JP342920AH85,51557.62123,MUR
bank,B,x,US31417YAG26,6538.549354,KWD
bank,C,y,US6461362E02,86699.96475,USD
bank,D,z,US13063CX621,30516.31118,HUF
bank,A,x,US033177YR17,40049.22118,NOK
bank,B,y,US63165TBQ76,42855.16823,PKR
bank,C,z,US31402XLC82,47919.68063,USD
bank,D,x,US31335ANR58,50926.24525,KES
bank,A,y,US31374SFT33,89290.79767,SGD
bank,B,z,US3133EJCE74,32100.81686,HRK
bank,C,x,LU0400035332,36803.11561,SAR
bank,D,y,US31398T5K37,89802.13793,ARS
bank,A,z,HU0000708821,97200.07934,DOP
bank,B,x,US281023AY74,21993.7211,RON
bank,C,y,XS2015329498,66423.1112,RSD
bank,D,z,US92556V1061,70172.88406,CAD
bank,A,x,US61760VAA17,41847.24303,PLN
bank,B,y,BRCCCIDBS032,3067.716759,AED
bank,C,z,XS0076644193,7941.362713,HRK
bank,D,x,US110223CL68,59876.71347,OMR
bank,A,y,FR0013257631,90196.47863,PLN
bank,B,z,US66285WWC62,40908.45214,LKR
bank,C,x,JP3337070001,87667.84668,RON
bank,D,y,DK0006348404,2688.548992,HUF
bank,A,z,US36228CUY73,13566.14438,HKD
bank,B,x,XS1871439425,19398.1855,NGN
bank,C,y,ZAE000031035,98017.90596,HRK
bank,D,z,US040507MV45,49266.1722,CAD
bank,A,x,AT000B115944,29275.82674,OMR
bank,B,y,US62942KAH95,63794.84348,AUD
bank,C,z,US45204EWB00,67639.26709,TRY
bank,D,x,US38374TA203,82267.39823,SEK
bank,A,y,US419791YU68,95064.79175,IDR
bank,B,z,US629394AA57,31564.37844,HUF
bank,C,x,US454898VA23,18904.81838,AUD
bank,D,y,LU0837974368,92412.84319,PHP
bank,A,z,FI4000321104,97906.57209,BWP
bank,B,x,US36206JMM35,36664.0539,RSD
bank,C,y,US3128KVT212,76773.40832,LKR
bank,D,z,PLZAMET00010,88916.63661,TRY
bank,A,x,US927688FF35,13852.94673,MAD
bank,B,y,XS0294367205,74989.99443,CLP
bank,C,z,XS1833321984,3601.333431,TWD
bank,D,x,US36205QHF90,26144.30204,NOK
bank,A,y,IE00B8BS6228,6737.585263,OMR
bank,B,z,JP130021P615,61746.42748,TRY
bank,C,x,BG1100065074,49959.5301,AED
bank,D,y,LU1536788638,33431.77182,GHS
bank,A,z,US037105LE15,63053.58989,VND
bank,B,x,TH3925010Z13,55104.4042,COP
bank,C,y,US92978JAF03,37950.46503,SGD
bank,D,z,JP328282AKA2,96579.6752,TWD
bank,A,x,US31410RMP19,40338.72977,AED
bank,B,y,INE401H01017,30609.81864,NZD
bank,C,z,BMG8220B1476,41657.95835,BRL
bank,D,x,US3138AXSN27,16683.37621,HRK
bank,A,y,US02149MAV19,31929.19803,CAD
bank,B,z,US91523NLU80,41120.17089,NGN
bank,C,x,DE000DHY4457,11155.40739,JPY
bank,D,y,XS0972513633,53200.19272,RON
bank,A,z,US834749BN26,34869.11325,KWD
bank,B,x,US31417YUW55,99235.60626,USD
bank,C,y,BE0974294267,22260.94471,PHP
bank,D,z,JP22710048C6,73793.97797,MAD
bank,A,x,US1925761066,47819.11392,PHP
bank,B,y,US31381VCS25,8266.656794,LKR
bank,C,z,US31292H6Y55,3212.310347,BRL
bank,D,x,TH0814010Y05,39187.69792,HRK
bank,A,y,US68389BAN38,16895.58448,CAD
bank,B,z,US31339S7K56,91021.4061,USD
bank,C,x,GB00BJKVSB25,26080.69826,AUD
bank,D,y,US83414QAB41,21768.01776,SEK
bank,A,z,GB0033048280,69396.04748,HRK
bank,B,x,US38377YV806,8362.66025,BGN
bank,C,y,MYBVR1503018,35950.79006,PHP
bank,D,z,XS1992940913,68601.21574,CHF
bank,A,x,US90276FAC86,23732.51424,NOK
bank,B,y,US969457BX79,45875.92111,MAD
bank,C,z,US576434TQ79,2619.864943,JOD
bank,D,x,CA00208D4084,90827.77733,EUR
bank,A,y,NO0010675127,8865.265359,SAR
bank,B,z,CND10000L8R0,23386.61134,DOP
bank,C,x,US31398R2T19,80651.11004,ILS
bank,D,y,US812702DT29,76514.97632,NOK
bank,A,z,US08862E1091,11158.63835,CZK
bank,B,x,XS1599274401,49618.46279,NZD
bank,C,y,US38378FTW04,58595.72025,CHF
bank,D,z,XS0289260225,80353.047,ZMW
bank,A,x,CH0049550269,34343.69215,CZK
bank,B,y,US614121TX93,67973.46678,BRL
bank,C,z,US666050HW28,57028.3289,KES
bank,D,x,XS1577947010,1121.189503,PEN
bank,A,y,US92916NAA72,20563.45841,RON
bank,B,z,BRLUPADBO009,37085.3136,BWP
bank,C,x,US90276TAA25,58738.83234,KWD
bank,D,y,US161035EZ95,73584.44207,RUB
bank,A,z,US04780MTV18,74084.01965,CAD
bank,B,x,JP203000CH31,35141.77379,KES
bank,C,y,BMG8890G1371,32829.94237,HRK
bank,D,z,JP3194600007,90531.30511,GHS
bank,A,x,SE0007551510,53775.95586,NZD
bank,B,y,AU000000ORM3,93211.02709,CHF
bank,C,z,US07330NAQ88,62960.97097,BRL
bank,D,x,CA53946ZFG87,54793.07712,CLP
bank,A,y,US38379PQP52,30708.97239,NGN
bank,B,z,US31418BN693,34722.69637,BHD
bank,C,x,INE752E07NS2,41663.71998,CHF
bank,D,y,LU0816909955,11875.33701,VND
bank,A,z,US36176WHH79,55982.35297,ZMW
bank,B,x,JP2460001HA0,56365.77366,CZK
bank,C,y,FR0010809665,32994.77101,RUB
bank,D,z,GB00B2PLJM64,90439.56372,ARS
bank,A,x,US36178WGQ69,39930.43388,RUB
bank,B,y,SE0009147622,86589.62473,SAR
bank,C,z,US729417AH85,99112.56705,USD
bank,D,x,FR0013332970,97354.97413,BWP
bank,A,y,US4612031017,43588.76452,COP
bank,B,z,US09180C1062,99962.56546,PLN
bank,C,x,US3531725L99,19259.07426,MAD
bank,D,y,XS1897112980,91980.13667,MXN
