MarketValue,Currency,ISIN
1120449,CHF,ES0105025003
299626,CHF,ES0105027009
3482144,CHF,ES0105046009
253765,CHF,ES0105065009
1077129,CHF,ES0105066007
95932,CHF,ES0105075008
54271,CHF,ES0105130001
198473,CHF,ES0105223004
62321,CHF,ES0105229001
247791,CHF,ES0105251005
858752,CHF,ES0105375002
547699,CHF,ES0105630315
4432083,CHF,ES0109067019
43113,CHF,ES0109427734
253437,CHF,ES0112501012
6418661,CHF,ES0113211835
435660,CHF,ES0113307062
459775,CHF,ES0113679I37
1347679,CHF,ES0113860A34
11687660,CHF,ES0113900J37
593737,CHF,ES0115056139
1042273,CHF,ES0116870314
242601,CHF,ES0116920333
153515,CHF,ES0117160111
266864,CHF,ES0118594417
2593058,CHF,ES0118900010
91449,CHF,ES0121975009
100382,CHF,ES0122060314
528212,CHF,ES0124244E34
467987,CHF,ES0125220311
75130,CHF,ES0126775032
58043,CHF,ES0130625512
3665706,CHF,ES0130670112
1483189,CHF,ES0130960018
456847,CHF,ES0132105018
143179,CHF,ES0132945017
353228,CHF,ES0134950F36
95626,CHF,ES0137650018
577838,CHF,ES0139140174
1735394,CHF,ES0140609019
14034,CHF,ES0142090317
373988,CHF,ES0143416115
9115897,CHF,ES0144580Y14
5242589,CHF,ES0148396007
264917,CHF,ES0152503035
154709,CHF,ES0157097017
85032,CHF,ES0164180012
3931905,CHF,ES0167050915
189630,CHF,ES0168675090
1099896,CHF,ES0171996087
2917610,CHF,ES0173093024
3978483,CHF,ES0173516115
194639,CHF,ES0175438003
453631,CHF,ES0176252718
198216,CHF,ES0178165017
5791542,CHF,ES0178430E18
285018,CHF,ES0180907000
374230,CHF,ES0182870214
512271,CHF,ES0184262212
377158,CHF,ES0184696104
255004,CHF,ES0184933812
3179325,CHF,ES0213679HN2
2560247,CHF,ES0224244089
79582,CHF,EST01PA00013
850564,CHF,FI0009000202
480045,CHF,FI0009000277
1026239,CHF,FI0009000459
292391,CHF,FI0009000665
5852767,CHF,FI0009000681
205740,CHF,FI0009002158
195392,CHF,FI0009002422
109101,CHF,FI0009003230
5227256,CHF,FI0009003305
535516,CHF,FI0009003727
475710,CHF,FI0009004824
314000,CHF,FI0009005318
495114,CHF,FI0009005870
1354863,CHF,FI0009005961
1796503,CHF,FI0009005987
1451615,CHF,FI0009007132
88507,CHF,FI0009007694
515854,CHF,FI0009007835
3278975,CHF,FI0009007884
1742676,CHF,FI0009013296
2416439,CHF,FI0009013403
227790,CHF,FI0009013429
29904,CHF,FI0009014351
482463,CHF,FI0009014377
261561,CHF,FI0009014575
111609,CHF,FI0009800643
29332,CHF,FI0009801310
58691,CHF,FI4000058870
83874,CHF,FI4000062781
655483,CHF,FI4000074984
191950,CHF,FI4000197934
3780046,CHF,FI4000297767
20237,CHF,FI4000369947
144846,CHF,FI4000383898
175260,CHF,FI4000384243
729759,CHF,FO0000000179
601436,CHF,FR0000031122
118252,CHF,FR0000031577
136929,CHF,FR0000031775
32143,CHF,FR0000032526
50116,CHF,FR0000033904
886183,CHF,FR0000034639
646447,CHF,FR0000035081
77071,CHF,FR0000035164
618834,CHF,FR0000038259
419454,CHF,FR0000039299
216839,CHF,FR0000044448
2986085,CHF,FR0000045072
67320,CHF,FR0000050353
616435,CHF,FR0000050809
31192,CHF,FR0000051070
3145237,CHF,FR0000051732
1550889,CHF,FR0000051807
6132029,CHF,FR0000052292
39650,CHF,FR0000052516
107070,CHF,FR0000053381
579932,CHF,FR0000054470
37821,CHF,FR0000054900
78340,CHF,FR0000060402
27261,CHF,FR0000061129
47522,CHF,FR0000063737
40041,CHF,FR0000063935
3594744,CHF,FR0000064578
79358,CHF,FR0000064784
850611,CHF,FR0000071946
4976870,CHF,FR0000073272
166119,CHF,FR0000073298
151305,CHF,FR0000073793
297326,CHF,FR0000077919
8914655,CHF,FR0000120073
2571829,CHF,FR0000120172
597163,CHF,FR0000120222
20535105,CHF,FR0000120271
9331679,CHF,FR0000120321
162053,CHF,FR0000120354
901360,CHF,FR0000120404
3647858,CHF,FR0000120503
115056,CHF,FR0000120560
24728283,CHF,FR0000120578
8249878,CHF,FR0000120628
6979076,CHF,FR0000120644
449154,CHF,FR0000120685
6289464,CHF,FR0000120693
191229,CHF,FR0000120859
370995,CHF,FR0000120966
12770158,CHF,FR0000121014
996105,CHF,FR0000121121
634058,CHF,FR0000121147
441419,CHF,FR0000121204
2536901,CHF,FR0000121220
3514140,CHF,FR0000121261
2475048,CHF,FR0000121329
4859141,CHF,FR0000121485
4042338,CHF,FR0000121501
5961414,CHF,FR0000121667
424262,CHF,FR0000121709
976710,CHF,FR0000121725
2351617,CHF,FR0000121964
5507587,CHF,FR0000121972
1619984,CHF,FR0000124141
408529,CHF,FR0000124570
9066578,CHF,FR0000125007
1861389,CHF,FR0000125338
1634682,CHF,FR0000125346
5761779,CHF,FR0000125486
841220,CHF,FR0000125585
2356139,CHF,FR0000127771
369281,CHF,FR0000130213
218408,CHF,FR0000130395
956597,CHF,FR0000130452
1490140,CHF,FR0000130577
2755500,CHF,FR0000130650
95023,CHF,FR0000130692
6182293,CHF,FR0000130809
11953025,CHF,FR0000131104
119485,CHF,FR0000131757
2612219,CHF,FR0000131906
7646137,CHF,FR0000133308
1262040,CHF,FR0000184798
2510871,CHF,FR0000471930
131111,CHF,FR0004007813
85906,CHF,FR0004024222
303449,CHF,FR0004035913
329827,CHF,FR0004125920
108818,CHF,FR0004163111
62315,CHF,FR0004170017
85650,CHF,FR0004180537
76509,CHF,FR0004188670
151892,CHF,FR0005691656
760234,CHF,FR0006174348
3222754,CHF,FR0010040865
531186,CHF,FR0010112524
6009602,CHF,FR0010208488
2368083,CHF,FR0010220475
365027,CHF,FR0010221234
93281,CHF,FR0010241638
1516395,CHF,FR0010242511
328370,CHF,FR0010259150
2080220,CHF,FR0010307819
990659,CHF,FR0010313833
2265113,CHF,FR0010327452
136395,CHF,FR0010331421
2443807,CHF,FR0010340141
413784,CHF,FR0010386334
1314723,CHF,FR0010411983
137839,CHF,FR0010417345
95172,CHF,FR0010425595
803296,CHF,FR0010451203
2682680,CHF,FR0010533075
653153,CHF,FR0010613471
414171,CHF,FR0010667147
108241,CHF,FR0010828137
1330306,CHF,FR0010908533
80870,CHF,FR0010918292
5908113,CHF,FR0011075043
2463044,CHF,FR0011280056
201045,CHF,FR0011476928
1251712,CHF,FR0011538222
3687977,CHF,FR0011689579
553623,CHF,FR0011726835
320812,CHF,FR0011950732
746897,CHF,FR0011981968
2880121,CHF,FR0012199156
3140530,CHF,FR0012222297
644956,CHF,FR0012435121
4050018,CHF,FR0012452191
5427063,CHF,FR0012516417
678185,CHF,FR0012648590
547019,CHF,FR0012757854
68770,CHF,FR0012789949
37787,CHF,FR0012819381
1092365,CHF,FR0012821932
2577002,CHF,FR0012821940
12707781,CHF,FR0012881555
36763,CHF,FR0012938884
826105,CHF,FR0012949923
6042843,CHF,FR0013053329
106257,CHF,FR0013153541
508288,CHF,FR0013154002
1171753,CHF,FR0013170834
3679661,CHF,FR0013173028
1301930,CHF,FR0013176526
397320,CHF,FR0013181864
3440483,CHF,FR0013182078
1208503,CHF,FR0013204476
1854074,CHF,FR0013218153
561190,CHF,FR0013227113
1317383,CHF,FR0013230737
2892315,CHF,FR0013241536
2026822,CHF,FR0013245859
2264004,CHF,FR0013248465
1700879,CHF,FR0013248507
2345327,CHF,FR0013248721
3711383,CHF,FR0013250693
5177282,CHF,FR0013257615
260677,CHF,FR0013258662
1162205,CHF,FR0013269123
957389,CHF,FR0013280286
3791121,CHF,FR0013283371
670083,CHF,FR0013291556
2688586,CHF,FR0013292828
2243602,CHF,FR0013298676
5392673,CHF,FR0013310505
916845,CHF,FR0013312154
1445771,CHF,FR0013312493
1143250,CHF,FR0013323664
2820075,CHF,FR0013326246
1463330,CHF,FR0013327962
2513279,CHF,FR0013329315
21004707,CHF,FR0013330099
1116961,CHF,FR0013330529
924865,CHF,FR0013330537
2897600,CHF,FR0013346822
2597434,CHF,FR0013359197
990297,CHF,FR0013365293
1441376,CHF,FR0013367406
2409913,CHF,FR0013368602
2270069,CHF,FR0013369493
4202585,CHF,FR0013378445
3595396,CHF,FR0013378452
1970197,CHF,FR0013378460
91937,CHF,FR0013379484
7608041,CHF,FR0013394681
2931251,CHF,FR0013396447
1245812,CHF,FR0013396512
1577961,CHF,FR0013396520
3353270,CHF,FR0013397452
1796508,CHF,FR0013398229
1349513,CHF,FR0013403441
4663982,CHF,FR0013404571
1054366,CHF,FR0013405040
1313527,CHF,FR0013405347
1150298,CHF,FR0013407418
2284467,CHF,FR0013409844
1403100,CHF,FR0013410818
1859705,CHF,FR0013412699
803620,CHF,FR0013413887
919140,CHF,FR0013414091
939601,CHF,FR0013422227
1286281,CHF,FR0013425139
1192872,CHF,FR0013425147
441751,CHF,FR0013425154
693774,CHF,FR0013425162
2024113,CHF,FR0013428513
1101861,CHF,FR0013430733
1396380,CHF,FR0013444544
6239077,CHF,FR0013444676
921534,CHF,FR0013444684
1678934,CHF,FR0013444692
2533480,CHF,FR0013444759
3370374,CHF,FR0013445335
2004848,CHF,FR0013452620
862822,CHF,FR0013455540
1180427,CHF,FR0013455813
2584295,CHF,FR0013455821
868910,CHF,FR0013456423
1960091,CHF,FR0013456431
1961757,CHF,FR0013456449
747508,CHF,FR0013457967
5424185,CHF,FR0013463650
1629490,CHF,FR0013463668
2842150,CHF,FR0013463676
544918,CHF,FR0013465358
290102,CHF,FR0013467479
396119,CHF,GB0000456144
1349122,CHF,GB0000536739
2122777,CHF,GB0000811801
1231474,CHF,GB0000904986
593661,CHF,GB0000961622
19936,CHF,GB0001048619
1655929,CHF,GB0001367019
227988,CHF,GB0001500809
219413,CHF,GB0001638955
175984,CHF,GB0001765816
750161,CHF,GB0001826634
573960,CHF,GB0001859296
669887,CHF,GB0002074580
247693,CHF,GB0002148343
1999801,CHF,GB0002162385
519417,CHF,GB0002318888
13461016,CHF,GB0002374006
475167,CHF,GB0002405495
227131,CHF,GB0002418548
215823,CHF,GB0002520509
3890159,CHF,GB0002634946
1277284,CHF,GB0002652740
646373,CHF,GB0002869419
26560071,CHF,GB0002875804
932364,CHF,GB0003096442
1052716,CHF,GB0003308607
590447,CHF,GB0003452173
513676,CHF,GB0003718474
408640,CHF,GB0003753778
1926147,CHF,GB0004052071
757419,CHF,GB0004065016
4371838,CHF,GB0004082847
789370,CHF,GB0004161021
357549,CHF,GB0004270301
99947,CHF,GB0004281639
186594,CHF,GB0004478896
229826,CHF,GB0004536594
6537183,CHF,GB0004544929
211983,CHF,GB0004657408
195485,CHF,GB0004726096
74372,CHF,GB0004866223
18673487,CHF,GB0005405286
1098697,CHF,GB0005576813
2330957,CHF,GB0005603997
2906216,CHF,GB0005758098
80574,CHF,GB0005790059
202241,CHF,GB0006027295
2176791,CHF,GB0006043169
790107,CHF,GB0006215205
1830124,CHF,GB0006731235
984274,CHF,GB0006776081
1421395,CHF,GB0006825383
97406,CHF,GB0006834344
198889,CHF,GB0006870611
341129,CHF,GB0006886666
771874,CHF,GB0006928617
4826266,CHF,GB0007099541
13501578,CHF,GB0007188757
46889,CHF,GB0007281198
199143,CHF,GB0007291015
441024,CHF,GB0007323586
41065,CHF,GB0007594764
777177,CHF,GB0007668071
816058,CHF,GB0007669376
1144454,CHF,GB0007739609
4149503,CHF,GB0007908733
152878,CHF,GB0007958233
749659,CHF,GB0007973794
15002909,CHF,GB0007980591
449169,CHF,GB0007990962
9739,CHF,GB0007995243
156956,CHF,GB0008025412
74149,CHF,GB0008085614
1408826,CHF,GB0008220112
9789104,CHF,GB0008706128
908439,CHF,GB0008754136
1641070,CHF,GB0008782301
386728,CHF,GB0008794710
7101812,CHF,GB0008847096
406295,CHF,GB0009123323
6025613,CHF,GB0009223206
15643292,CHF,GB0009252882
688470,CHF,GB0009292243
420997,CHF,GB0009465807
82068,CHF,GB0009619924
901772,CHF,GB0009633180
328954,CHF,GB0009697037
317717,CHF,GB0009887422
15202551,CHF,GB0009895292
532123,CHF,GB0030232317
4192548,CHF,GB0030913577
608067,CHF,GB0030927254
1137658,CHF,GB0031215220
1202642,CHF,GB0031274896
8967104,CHF,GB0031348658
98910,CHF,GB0031477770
1742166,CHF,GB0031638363
417283,CHF,GB0031698896
1786755,CHF,GB0031743007
1736738,CHF,GB0032089863
1422535,CHF,GB0033195214
128733,CHF,GB0033875286
773170,CHF,GB0033986497
820720,CHF,GB0059822006
506028,CHF,GB00B012BV22
158262,CHF,GB00B012TP20
2272252,CHF,GB00B019KW72
395049,CHF,GB00B01FLG62
81762,CHF,GB00B01HM147
238254,CHF,GB00B01QGK86
3374113,CHF,GB00B02J6398
1826336,CHF,GB00B02L3W35
1892874,CHF,GB00B033F229
20975653,CHF,GB00B03MLX29
15734758,CHF,GB00B03MM408
400237,CHF,GB00B04V1276
674288,CHF,GB00B06QFB75
256147,CHF,GB00B0744359
2301872,CHF,GB00B0744B38
944472,CHF,GB00B07KD360
1627387,CHF,GB00B082RF11
46406,CHF,GB00B0DG3H29
243594,CHF,GB00B0FYMT95
277327,CHF,GB00B0H2K534
377555,CHF,GB00B0HZPV38
834219,CHF,GB00B0LCW083
771840,CHF,GB00B0N8QD54
95699,CHF,GB00B0PPFY88
4296179,CHF,GB00B0SWJX34
99594,CHF,GB00B0WD0R35
765711,CHF,GB00B0WMWD03
335221,CHF,GB00B0YG1K06
8850327,CHF,GB00B10RZP78
788219,CHF,GB00B132NW22
552888,CHF,GB00B135BJ46
94125,CHF,GB00B14SKR37
556542,CHF,GB00B15FWH70
468107,CHF,GB00B1722W11
614204,CHF,GB00B17BBQ50
113996,CHF,GB00B17MMZ46
1314800,CHF,GB00B18V8630
5754518,CHF,GB00B19NLV48
216657,CHF,GB00B19Z1432
92924,CHF,GB00B19Z2J52
326692,CHF,GB00B1CKQ739
1056726,CHF,GB00B1CRLC47
2461051,CHF,GB00B1FH8J72
126403,CHF,GB00B1FP6H53
715262,CHF,GB00B1H0DZ51
115879,CHF,GB00B1JQDM80
1744054,CHF,GB00B1KJJ408
505366,CHF,GB00B1L8B624
617550,CHF,GB00B1N7Z094
283803,CHF,GB00B1QH8P22
433544,CHF,GB00B1VNSX38
10942,CHF,GB00B1VYCH82
682547,CHF,GB00B1VZ0M25
970327,CHF,GB00B1WY2338
82993,CHF,GB00B1XH2C03
6080780,CHF,GB00B1XZS820
102825,CHF,GB00B1YKG049
1611058,CHF,GB00B1YW4409
317225,CHF,GB00B1Z4ST84
579428,CHF,GB00B1ZBKY84
843036,CHF,GB00B23K0M20
124126,CHF,GB00B2425G68
6807042,CHF,GB00B24CGK77
122926,CHF,GB00B2863827
8255378,CHF,GB00B2B0DG97
467234,CHF,GB00B2NGPM57
686912,CHF,GB00B2PDGW16
2543144,CHF,GB00B39J2M42
20483,CHF,GB00B3DGH821
654466,CHF,GB00B3FLWH99
780085,CHF,GB00B3MBS747
185080,CHF,GB00B3Y2J508
177676,CHF,GB00B41H7391
142559,CHF,GB00B43G0577
133140,CHF,GB00B4T7HX10
685815,CHF,GB00B4WFW713
110879,CHF,GB00B4X1RC86
407355,CHF,GB00B4Y7R145
269484,CHF,GB00B4YCDF59
259303,CHF,GB00B4YZN328
556881,CHF,GB00B53P2009
69451,CHF,GB00B580MF54
6465417,CHF,GB00B5BT0K07
656008,CHF,GB00B5N0P849
82219,CHF,GB00B5NR1S72
5060118,CHF,GB00B5ZN1N88
16257,CHF,GB00B60BD277
83647,CHF,GB00B61D1Y04
708362,CHF,GB00B61TVQ02
612360,CHF,GB00B62G9D36
48400,CHF,GB00B635TG28
1519789,CHF,GB00B63H8491
601671,CHF,GB00B63QSB39
653582,CHF,GB00B6774699
324382,CHF,GB00B67G5X01
158718,CHF,GB00B67KBV28
79790,CHF,GB00B6XZKY75
224137,CHF,GB00B6YTLS95
588396,CHF,GB00B71N6K86
447939,CHF,GB00B74CDH82
317095,CHF,GB00B7FC0762
1258333,CHF,GB00B7KR2P84
63206,CHF,GB00B7N0K053
2772851,CHF,GB00B7T77214
517118,CHF,GB00B82YXW83
98816,CHF,GB00B8460Z43
444098,CHF,GB00B89J2419
1798834,CHF,GB00B8C3BL03
430148,CHF,GB00B8HX8Z88
245908,CHF,GB00B8VZXT93
151830,CHF,GB00B8W67662
808054,CHF,GB00B8W67B19
545796,CHF,GB00BBG9VN75
295360,CHF,GB00BBQ38507
142280,CHF,GB00BCRX1J15
824022,CHF,GB00BD3VFW73
140876,CHF,GB00BD45SH49
646738,CHF,GB00BD6GN030
7584254,CHF,GB00BD6K4575
212818,CHF,GB00BD6RF223
121226,CHF,GB00BD7XPJ64
278896,CHF,GB00BD8DR117
130514,CHF,GB00BD8HBD32
2433057,CHF,GB00BDCPN049
836903,CHF,GB00BDCXV269
756439,CHF,GB00BDD85M81
45938,CHF,GB00BDFBVT43
8244150,CHF,GB00BDR05C01
327159,CHF,GB00BDSFG982
647874,CHF,GB00BDVZYZ77
35352,CHF,GB00BF3ZNS54
138771,CHF,GB00BF4HYT85
731969,CHF,GB00BF5H9P87
1028437,CHF,GB00BF8Q6K64
22439,CHF,GB00BFG3KF26
706471,CHF,GB00BFMBMT84
133801,CHF,GB00BFZ4N465
488897,CHF,GB00BG11K365
767252,CHF,GB00BG49KP99
882099,CHF,GB00BGBN7C04
1482954,CHF,GB00BGDT3G23
742732,CHF,GB00BGLP8L22
1034870,CHF,GB00BGXQNP29
8092625,CHF,GB00BH0P3Z91
684975,CHF,GB00BH3VJ782
10120423,CHF,GB00BH4HKS39
1496463,CHF,GB00BHJYC057
2072580,CHF,GB00BJ1F4N75
195149,CHF,GB00BJ62K685
2381067,CHF,GB00BJFFLV09
411784,CHF,GB00BJQZC279
132382,CHF,GB00BJT16S69
65751,CHF,GB00BJTNFH41
143265,CHF,GB00BJVJZD68
683452,CHF,GB00BK1PTB77
824719,CHF,GB00BKDM7X41
81383,CHF,GB00BKDRYJ47
253932,CHF,GB00BKDTK925
1323784,CHF,GB00BKFB1C65
2738960,CHF,GB00BKKMKR23
101384,CHF,GB00BKM2MW97
228530,CHF,GB00BKRC5K31
10718,CHF,GB00BKT6BP09
1430465,CHF,GB00BKX5CN86
191799,CHF,GB00BLT1Y088
259242,CHF,GB00BLWDVR75
105373,CHF,GB00BLWF0R63
177046,CHF,GB00BLY2F708
384724,CHF,GB00BM7S7K96
2811715,CHF,GB00BMJ6DW54
134275,CHF,GB00BMSKPJ95
33789,CHF,GB00BNLPYF73
113009,CHF,GB00BRB37M78
637460,CHF,GB00BRJ9BJ26
76612,CHF,GB00BRS65X63
183616,CHF,GB00BV9FP302
700459,CHF,GB00BVC3CB83
155599,CHF,GB00BVFCZV34
920983,CHF,GB00BVFNZH21
569615,CHF,GB00BVGBWW93
749768,CHF,GB00BVYVFW23
1040413,CHF,GB00BWFGQN14
576987,CHF,GB00BWFY5505
3207519,CHF,GB00BY9D0Y18
68127,CHF,GB00BYM1K758
537144,CHF,GB00BYM8GJ06
494280,CHF,GB00BYMT0J19
349581,CHF,GB00BYN59130
274244,CHF,GB00BYNVD082
763379,CHF,GB00BYPHNG03
217042,CHF,GB00BYQ0HV16
916268,CHF,GB00BYQ0JC66
88090,CHF,GB00BYQ46T41
162177,CHF,GB00BYQB9V88
257383,CHF,GB00BYRJ5J14
140269,CHF,GB00BYRJH519
145405,CHF,GB00BYT18414
1442663,CHF,GB00BYT1DJ19
159753,CHF,GB00BYT5JK65
4527311,CHF,GB00BYW0PQ60
96205,CHF,GB00BYWVDP49
172826,CHF,GB00BYWWHR75
94330,CHF,GB00BYX7JT74
528201,CHF,GB00BYX91H57
408081,CHF,GB00BYXJC278
1155455,CHF,GB00BYYTFB60
321101,CHF,GB00BYYW3C20
32122,CHF,GB00BYZC3B04
216898,CHF,GB00BYZDVK82
403404,CHF,GB00BYZFZ918
170533,CHF,GB00BYZN9041
45555,CHF,GB00BZ02Q916
92836,CHF,GB00BZ14BX56
3390592,CHF,GB00BZ1G4322
840383,CHF,GB00BZ4BQC70
52181,CHF,GB00BZ6STL67
133773,CHF,GB00BZC0LC10
109143,CHF,GG00B1W3VF54
376299,CHF,GG00B4L84979
77103,CHF,GI000A0F6407
953560,CHF,GRS003003035
695913,CHF,GRS014003024
2220994,CHF,GRS015003007
603305,CHF,GRS145003000
116355,CHF,GRS204003008
182029,CHF,GRS245213004
2469528,CHF,GRS260333000
1791493,CHF,GRS282183003
135007,CHF,GRS294003009
1399297,CHF,GRS323003012
119456,CHF,GRS359353000
892151,CHF,GRS393503008
120048,CHF,GRS395363005
1813069,CHF,GRS419003009
821204,CHF,GRS426003000
373214,CHF,GRS434003000
65076,CHF,GRS470003013
293301,CHF,GRS495003006
366886,CHF,GRS496003005
102886,CHF,GRS518003009
7257472,CHF,HK0000049939
1081636,CHF,HK0000055878
881301,CHF,HK0000056256
469257,CHF,HK0000056264
74791,CHF,HK0000057171
2186321,CHF,HK0000063609
821247,CHF,HK0000065737
246794,CHF,HK0000065869
35902569,CHF,HK0000069689
1013891,CHF,HK0000077468
706066,CHF,HK0000083920
4004727,CHF,HK0000093390
257533,CHF,HK0000139300
371224,CHF,HK0000145638
122158,CHF,HK0000150521
2188151,CHF,HK0000179108
297298,CHF,HK0000218211
611523,CHF,HK0000255361
1259291,CHF,HK0000311099
56973,CHF,HK0000337987
125049,CHF,HK0000356821
130778,CHF,HK0000376142
9349733,CHF,HK0002007356
7448786,CHF,HK0003000038
711862,CHF,HK0004000045
6525424,CHF,HK0006000050
843714,CHF,HK0008011667
1175189,CHF,HK0010000088
6357427,CHF,HK0011000095
2439386,CHF,HK0012000102
1165027,CHF,HK0014000126
8126188,CHF,HK0016000132
2247029,CHF,HK0017000149
2548824,CHF,HK0019000162
1443442,CHF,HK0020000177
3808872,CHF,HK0023000190
4257196,CHF,HK0027032686
204431,CHF,HK0045000319
4815623,CHF,HK0066009694
2635345,CHF,HK0083000502
118957,CHF,HK0086000525
2367147,CHF,HK0101000591
678397,CHF,HK0119000674
758345,CHF,HK0123000694
1354673,CHF,HK0144000764
1114645,CHF,HK0165000859
208892,CHF,HK0171000877
996139,CHF,HK0200030994
347660,CHF,HK0242001243
788676,CHF,HK0257001336
7623534,CHF,HK0267001375
8516181,CHF,HK0270001396
583638,CHF,HK0285041858
4434037,CHF,HK0291001490
322770,CHF,HK0308001558
730258,CHF,HK0345001611
674830,CHF,HK0363006039
12701077,CHF,HK0388045442
1668325,CHF,HK0392044647
927194,CHF,HK0405033157
353268,CHF,HK0435036626
383060,CHF,HK0440001847
298566,CHF,HK0604011236
1476160,CHF,HK0606037437
420497,CHF,HK0639031506
2355880,CHF,HK0656038673
2976061,CHF,HK0669013440
3779384,CHF,HK0688002218
123637,CHF,HK0697002241
120773,CHF,HK0716002271
268366,CHF,HK0808032913
1016888,CHF,HK0817039453
7893658,CHF,HK0823032773
2044842,CHF,HK0836012952
1055061,CHF,HK0880043028
44770,CHF,HK0882007260
8098263,CHF,HK0883013259
50297377,CHF,HK0941009539
2935284,CHF,HK0992009065
2862898,CHF,HK1093012172
499031,CHF,HK1208013172
390571,CHF,HK1828040670
296125,CHF,HK1883037637
307687,CHF,HK2356013600
649970,CHF,HK2380027329
9251547,CHF,HK2388011192
788520,CHF,HK2778034606
373236,CHF,HK3377040226
863380,CHF,HK3808041546
5032510,CHF,HU0000061726
255994,CHF,HU0000073507
76825,CHF,HU0000110226
5028961,CHF,HU0000123096
967793,CHF,HU0000153937
115826,CHF,ID1000053705
2446228,CHF,ID1000057003
239467,CHF,ID1000059603
308187,CHF,ID1000060403
592133,CHF,ID1000061302
913876,CHF,ID1000062201
403334,CHF,ID1000068604
572788,CHF,ID1000074008
64470,CHF,ID1000076706
649797,CHF,ID1000085707
561342,CHF,ID1000092406
2527181,CHF,ID1000095003
69978,CHF,ID1000095409
90274,CHF,ID1000095607
3532851,CHF,ID1000095706
1017424,CHF,ID1000096605
49684,CHF,ID1000097207
96944,CHF,ID1000097405
63397,CHF,ID1000099500
556669,CHF,ID1000099807
42712,CHF,ID1000100506
204079,CHF,ID1000102502
37480,CHF,ID1000104201
59142,CHF,ID1000105604
575156,CHF,ID1000106206
470658,CHF,ID1000106602
494458,CHF,ID1000106701
685954,CHF,ID1000106800
350243,CHF,ID1000107600
152896,CHF,ID1000108103
71593,CHF,ID1000108400
167588,CHF,ID1000108905
13612017,CHF,ID1000109507
200415,CHF,ID1000110802
434810,CHF,ID1000111602
58812,CHF,ID1000111800
31863,CHF,ID1000111909
553581,CHF,ID1000113301
205105,CHF,ID1000113707
288039,CHF,ID1000114002
647494,CHF,ID1000115306
74028,CHF,ID1000115702
1899419,CHF,ID1000116700
556974,CHF,ID1000116908
27492,CHF,ID1000117005
906566,CHF,ID1000117708
4371413,CHF,ID1000118201
328174,CHF,ID1000118409
70191,CHF,ID1000121601
5940,CHF,ID1000122005
182030,CHF,ID1000122500
2465106,CHF,ID1000122807
48818,CHF,ID1000123904
333309,CHF,ID1000124308
1473321,CHF,ID1000125107
496649,CHF,ID1000125305
143939,CHF,ID1000125503
437848,CHF,ID1000126105
354716,CHF,ID1000126907
50202,CHF,ID1000127400
4480879,CHF,ID1000129000
52098,CHF,ID1000130008
91283,CHF,ID1000130305
403203,CHF,ID1000131808
227882,CHF,ID1000132202
24889,CHF,ID1000133903
78587,CHF,ID1000134109
76321,CHF,ID1000137706
65618,CHF,ID1000138803
213267,CHF,ID1000142805
488818,CHF,IE0000669501
2953985,CHF,IE0001827041
692989,CHF,IE0002424939
341688,CHF,IE0003864109
5281475,CHF,IE0004906560
1362928,CHF,IE0004927939
646935,CHF,IE0033024807
539998,CHF,IE00B00MZ448
187467,CHF,IE00B010DT83
1000444,CHF,IE00B1RR8406
127650,CHF,IE00B1WV4493
12245746,CHF,IE00B4BNMY34
1000467,CHF,IE00B4Q5ZN47
435208,CHF,IE00B56GVS15
1684428,CHF,IE00B58JVZ52
1803142,CHF,IE00B6330302
6165010,CHF,IE00B8KQN827
76599,CHF,IE00B91XRN20
904770,CHF,IE00BD1RP616
59662,CHF,IE00BD6JX574
321934,CHF,IE00BD845X29
2123853,CHF,IE00BDB6Q211
506951,CHF,IE00BDVJJQ56
454641,CHF,IE00BF0L3536
689822,CHF,IE00BFRT3W74
684697,CHF,IE00BFY8C754
905502,CHF,IE00BGH1M568
310225,CHF,IE00BGHQ1986
263951,CHF,IE00BJ34P519
64486,CHF,IE00BJ3V9050
155364,CHF,IE00BJMZDW83
206846,CHF,IE00BKYC3F77
381153,CHF,IE00BLS09M33
853046,CHF,IE00BQPVQZ61
13126430,CHF,IE00BTN1Y115
1049785,CHF,IE00BWT6H894
274813,CHF,IE00BWY4ZF18
4645669,CHF,IE00BY7QL619
9223022,CHF,IE00BY9D5467
6145887,CHF,IE00BZ12WP82
268095,CHF,IL0001260111
65583,CHF,IL0002240146
374972,CHF,IL0002260193
387280,CHF,IL0002300114
61997,CHF,IL0002560162
1736586,CHF,IL0002730112
441538,CHF,IL0002810146
361762,CHF,IL0003230146
527862,CHF,IL0003900136
70837,CHF,IL0004450156
79368,CHF,IL0005760173
101691,CHF,IL0005850180
544581,CHF,IL0005930388
2761572,CHF,IL0006046119
2462505,CHF,IL0006625771
2024224,CHF,IL0006912120
1981787,CHF,IL0006954379
78233,CHF,IL0007200111
82519,CHF,IL0007390375
349745,CHF,IL0007460160
62843,CHF,IL0007550176
111610,CHF,IL0007590198
91589,CHF,IL0007630119
103086,CHF,IL0007670123
287351,CHF,IL0007770378
57034,CHF,IL0010816861
270642,CHF,IL0010819428
493699,CHF,IL0010823792
1835644,CHF,IL0010824113
107820,CHF,IL0010834765
53320,CHF,IL0010834849
76228,CHF,IL0010841281
275554,CHF,IL0010845571
62858,CHF,IL0010846983
76037,CHF,IL0010913544
